repositoryOrigin,repositoryPath,repositoryBranch,parser,sourcePath,exceptionType,treeType,snippet,stackTrace
github.com,"ptkltm/com.github.ptkltm.development.recursiveinclude.gradleplugin",master,KotlinParser,"src/test/kotlin/com/github/ptkltm/development/recursiveinclude/gradleplugin/RecursiveIncludeGradlePluginTest.kt",IllegalStateException,,,"java.lang.IllegalStateException: src/test/kotlin/com/github/ptkltm/development/recursiveinclude/gradleplugin/RecursiveIncludeGradlePluginTest.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"nebula-plugins/gradle-java-cross-compile-plugin",main,GroovyParser,"src/integTest/groovy/nebula/plugin/compile/JavaCrossCompilePluginIntegrationSpec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/integTest/groovy/nebula/plugin/compile/JavaCrossCompilePluginIntegrationSpec.groovy at cursor position 2145. The next 10 characters in the original source are `{
        `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"nebula-plugins/gradle-java-cross-compile-plugin",main,GroovyParser,"src/test/groovy/nebula/plugin/compile/provider/DefaultLocationJDKPathProviderTest.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/nebula/plugin/compile/provider/DefaultLocationJDKPathProviderTest.groovy at cursor position 808. The next 10 characters in the original source are `DefaultLoc`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"nebula-plugins/gradle-java-cross-compile-plugin",main,GroovyParser,build.gradle,GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse build.gradle at cursor position 1516. The next 10 characters in the original source are `'nebula-pl`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,zhcet-amu/zhcet-web,master,KotlinParser,"src/test/java/amu/zhcet/JsTranspilationTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitBlock(KotlinParserVisitor.kt:766)
  ..."
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,KotlinParser,"src/integrationTest/kotlin/GradleSpigotDependencyLoaderTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  ..."
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,KotlinParser,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/spigot/PluginYml.kt",IllegalStateException,,,"java.lang.IllegalStateException: src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/spigot/PluginYml.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,PaGr0m/kotlin-spm-plugin,master,YamlParser,config/detekt/detekt.yml,"IndexOutOfBoundsException",,,"java.lang.IndexOutOfBoundsException: Index: 3, Size: 3
  java.util.ArrayList.rangeCheck(ArrayList.java:659)
  java.util.ArrayList.get(ArrayList.java:435)
  org.openrewrite.yaml.FormatPreservingReader.readStringFromBuffer(FormatPreservingReader.java:72)"
github.com,square/retrofit,master,ProtoParser,"retrofit-converters/protobuf/src/test/proto/phone.proto",NullPointerException,,,"java.lang.NullPointerException: null
  org.openrewrite.protobuf.internal.ProtoParserVisitor.visitSyntax(ProtoParserVisitor.java:415)
  org.openrewrite.protobuf.internal.ProtoParserVisitor.visitProto(ProtoParserVisitor.java:313)"
github.com,square/retrofit,master,GroovyParser,build.gradle,GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse build.gradle at cursor position 1428. The next 10 characters in the original source are `CheckSever`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,square/retrofit,master,KotlinParser,"retrofit/src/main/java/retrofit2/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@7aabf78a","inline fun <reified T: Any> Retrofit.create(): T = create(T::class.java)","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  Retrofit.create(): T = createin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit/src/main/java/retrofit2/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,KotlinParser,"retrofit/src/main/java/retrofit2/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@7aabf78a","suspend fun <T : Any> Call<T>.await(): T {
  return suspendCancellableCoroutine { continuation ->
    continuation.invokeOnCancellation {
      cancel()
    }
    enqueue(object : Callback<T> {
      override fun onResponse(call: Call<T>, response: Response<T>) {
        if (response.isSuccessful) {
          val body = response.body()
          if (body == null) {
            val invocation = call.request().tag(Invocation::class.java)!!
            val method = invocation.method()
            val e = KotlinNullPointerException(""Response from "" +
                method.declaringClass.name +
                '.' +
                method.name +
                "" was null but response body type was declared as non-null"")
            continuation.resumeWithException(e)
          } else {
            continuation.resume(body)
          }
        } else {
          continuation.resumeWithException(HttpException(response))
        }
      }

      override fun onFailure(call: Call<T>, t: Throwable) {
        continuation.resumeWithException(t)
      }
    })
  }
}","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  Call<T>.await(): T {
  returnin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit/src/main/java/retrofit2/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,KotlinParser,"retrofit/src/main/java/retrofit2/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@7aabf78a","@JvmName(""awaitNullable"")
suspend fun <T : Any> Call<T?>.await(): T? {
  return suspendCancellableCoroutine { continuation ->
    continuation.invokeOnCancellation {
      cancel()
    }
    enqueue(object : Callback<T?> {
      override fun onResponse(call: Call<T?>, response: Response<T?>) {
        if (response.isSuccessful) {
          continuation.resume(response.body())
        } else {
          continuation.resumeWithException(HttpException(response))
        }
      }

      override fun onFailure(call: Call<T?>, t: Throwable) {
        continuation.resumeWithException(t)
      }
    })
  }
}","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  Call<T?>.await(): T? {
  retuin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit/src/main/java/retrofit2/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,KotlinParser,"retrofit/src/main/java/retrofit2/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@7aabf78a","@JvmName(""awaitUnit"")
suspend fun Call<Unit>.await() {
  @Suppress(""UNCHECKED_CAST"")
  (this as Call<Unit?>).await()
}","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  Call<Unit>.await() {
  @Supprin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit/src/main/java/retrofit2/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,KotlinParser,"retrofit/src/main/java/retrofit2/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@7aabf78a","suspend fun <T> Call<T>.awaitResponse(): Response<T> {
  return suspendCancellableCoroutine { continuation ->
    continuation.invokeOnCancellation {
      cancel()
    }
    enqueue(object : Callback<T> {
      override fun onResponse(call: Call<T>, response: Response<T>) {
        continuation.resume(response)
      }

      override fun onFailure(call: Call<T>, t: Throwable) {
        continuation.resumeWithException(t)
      }
    })
  }
}","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  Call<T>.awaitResponse(): Respin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit/src/main/java/retrofit2/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,GroovyParser,retrofit/build.gradle,GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse retrofit/build.gradle at cursor position 656. The next 10 characters in the original source are `ach { majo`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,square/retrofit,master,KotlinParser,"retrofit/kotlin-test/src/test/java/retrofit2/KotlinSuspendTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  ..."
github.com,square/retrofit,master,KotlinParser,"retrofit/kotlin-test/src/test/java/retrofit2/KotlinExtensionsTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitBlock(KotlinParserVisitor.kt:766)
  ..."
github.com,square/retrofit,master,KotlinParser,"retrofit-mock/src/main/java/retrofit2/mock/KotlinExtensions.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@45b04d4c","inline fun <reified T> MockRetrofit.create(): BehaviorDelegate<T> = create(T::class.java)","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  MockRetrofit.create(): Behaviin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_retrofit_master/retrofit-mock/src/main/java/retrofit2/mock/KotlinExtensions.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitReceiverParameter(KotlinParserVisitor.kt:2207)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4394)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2457)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
github.com,square/retrofit,master,KotlinParser,"retrofit-mock/src/test/java/retrofit2/mock/BehaviorDelegateKotlinTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  ..."
github.com,"corneliudascalu/autoversion",master,KotlinParser,"src/test/kotlin/com/corneliudascalu/NoTagsTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  ..."
github.com,"corneliudascalu/autoversion",master,KotlinParser,"src/test/kotlin/com/corneliudascalu/AutoVersionPluginTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  ..."
github.com,"jetbrains/gradle-idea-ext-plugin",master,KotlinParser,"src/main/kotlin/org/jetbrains/gradle/ext/IdeaModelUtils.kt",IllegalStateException,,,"java.lang.IllegalStateException: src/main/kotlin/org/jetbrains/gradle/ext/IdeaModelUtils.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/IdeaExtPlugin.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/IdeaExtPlugin.groovy at cursor position 990. The next 10 characters in the original source are `def projec`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/IdeArtifacts.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/IdeArtifacts.groovy at cursor position 4318. The next 10 characters in the original source are `buildDirec`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/RunConfigurations.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/RunConfigurations.groovy, cursor position likely inaccurate.
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:163)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/IdeaFilesProcessor.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/IdeaFilesProcessor.groovy at cursor position 7661. The next 10 characters in the original source are `.file(""lay`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/ActionDelegationConfig.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/ActionDelegationConfig.groovy at cursor position 164. The next 10 characters in the original source are ` PLATFORM,`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/PackagePrefixContainer.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/PackagePrefixContainer.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/GroovyCompiler.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/GroovyCompiler.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/GradleUtils.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/GradleUtils.groovy, cursor position likely inaccurate.
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:163)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/Inspections.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/Inspections.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/TaskTriggersConfig.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/TaskTriggersConfig.groovy, cursor position likely inaccurate.
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:163)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/Facets.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/Facets.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/EncodingConfiguration.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/EncodingConfiguration.groovy at cursor position 249. The next 10 characters in the original source are `
    WITH_`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/CodeStyle.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/CodeStyle.groovy at cursor position 197. The next 10 characters in the original source are `
    DO_NO`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/Copyright.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/Copyright.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/internal/DefaultRunConfigurationContainer51.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/internal/DefaultRunConfigurationContainer51.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/internal/DefaultRunConfigurationContainer.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/internal/DefaultRunConfigurationContainer.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/ModuleTypesConfig.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/ModuleTypesConfig.groovy at cursor position 1702. The next 10 characters in the original source are `result
   `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/LayoutFileBuildService.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/main/groovy/org/jetbrains/gradle/ext/LayoutFileBuildService.groovy at cursor position 263. The next 10 characters in the original source are ` implement`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"jetbrains/gradle-idea-ext-plugin",master,GroovyParser,"src/main/groovy/org/jetbrains/gradle/ext/Compiler.groovy",IllegalStateException,,,"java.lang.IllegalStateException: src/main/groovy/org/jetbrains/gradle/ext/Compiler.groovy is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
